"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir08Ox-b22280.2",0,2.07606073705755,0.967,0.346,0,"Chir08Ox-b22280.2"
"Chir04Ox-b14490.2",0,0.285443037625146,0.759,0.356,0,"Chir04Ox-b14490.2"
"Chir08Ox-b24910.2",0,0.342869856542797,0.799,0.36,0,"Chir08Ox-b24910.2"
"Chir05Ox-b20230.2",0,0.548343986864079,0.849,0.38,0,"Chir05Ox-b20230.2"
"Chir01Ox-b08780.2",0,2.72020385802488,0.981,0.383,0,"Chir01Ox-b08780.2"
"Chir08Ox-b28580.2",0,0.292969630594649,0.708,0.384,0,"Chir08Ox-b28580.2"
"Chir01Ox-b15670.2",2.3514582223175e-266,0.260612544658202,0.693,0.386,4.6229668650762e-262,"Chir01Ox-b15670.2"
"Chir01Ox-b11230.2",0,0.794045777694591,0.928,0.397,0,"Chir01Ox-b11230.2"
"Chir06Ox-b16310.2",0,1.02803868043359,0.832,0.412,0,"Chir06Ox-b16310.2"
"Chir08Ox-b16950.2",9.8089909780022e-246,0.314198468104115,0.729,0.412,1.92844762627523e-241,"Chir08Ox-b16950.2"
"Chir01Ox-b08430.2",0,1.63191806025237,0.945,0.415,0,"Chir01Ox-b08430.2"
"Chir05Ox-b19240.2",0,2.32549581953205,0.973,0.415,0,"Chir05Ox-b19240.2"
"Chir04Ox-b21360.2",0,1.17368962480567,0.915,0.426,0,"Chir04Ox-b21360.2"
"Chir03Ox-b20700.2",0,2.44961984221699,0.99,0.427,0,"Chir03Ox-b20700.2"
"Chir08Ox-b28050.2",0,2.68233608491956,0.985,0.428,0,"Chir08Ox-b28050.2"
"Chir03Ox-b17830.2",0,0.513849503012786,0.837,0.452,0,"Chir03Ox-b17830.2"
"Chir03Ox-b06310.2",1.0863495303355e-301,0.376450490322547,0.775,0.459,2.13576317663959e-297,"Chir03Ox-b06310.2"
"Chir06Ox-b28880.2",0,2.49185584002007,0.989,0.461,0,"Chir06Ox-b28880.2"
"Chir08Ox-b22300.2",0,2.51399154144491,0.99,0.464,0,"Chir08Ox-b22300.2"
"Chir04Ox-b20640.2",6.49008863114347e-229,0.337835072921705,0.773,0.467,1.27595142488281e-224,"Chir04Ox-b20640.2"
"Chir03Ox-b11700.2",1.60404830455939e-283,0.38414854498614,0.77,0.469,3.15355896676377e-279,"Chir03Ox-b11700.2"
"Chir02Ox-b09430.2",1.98216297815677e-262,0.285184754639545,0.795,0.475,3.89693241505621e-258,"Chir02Ox-b09430.2"
"Chir06Ox-b23350.2",0,0.524515476601844,0.814,0.495,0,"Chir06Ox-b23350.2"
"Chir04Ox-b10370.2",0,1.68964661906097,0.963,0.505,0,"Chir04Ox-b10370.2"
"Chir05Ox-b16000.2",2.47559245909618e-300,0.394828702500113,0.831,0.512,4.86701477458308e-296,"Chir05Ox-b16000.2"
"Chir05Ox-b20030.2",0,1.77901191951556,0.994,0.513,0,"Chir05Ox-b20030.2"
"Chir01Ox-b06140.2",0,2.25951218826895,0.978,0.514,0,"Chir01Ox-b06140.2"
"Chir05Ox-b10680.2",0,1.82788612357044,0.964,0.521,0,"Chir05Ox-b10680.2"
"Chir06Ox-b16870.2",0,2.62418368298669,0.996,0.538,0,"Chir06Ox-b16870.2"
"Chir04Ox-b09790.2",6.40387362657437e-298,0.449839010962654,0.881,0.564,1.25900155498452e-293,"Chir04Ox-b09790.2"
"Chir06Ox-b29260.2",0,0.595861649604045,0.905,0.572,0,"Chir06Ox-b29260.2"
"Chir06Ox-b19900.2",3.58560047221287e-277,0.343223044927951,0.887,0.572,7.0492905283705e-273,"Chir06Ox-b19900.2"
"Chir06Ox-b28870.2",0,2.71650997902444,0.996,0.574,0,"Chir06Ox-b28870.2"
"Chir06Ox-b26350.2",5.59522904621147e-198,0.261914349628546,0.885,0.58,1.10002203048518e-193,"Chir06Ox-b26350.2"
"Chir04Ox-b12380.2",0,1.87906050631273,0.98,0.585,0,"Chir04Ox-b12380.2"
"Chir08Ox-b22080.2",0,2.63726953960346,0.999,0.589,0,"Chir08Ox-b22080.2"
"Chir07Ox-b24380.2",0,1.64166128797703,0.983,0.594,0,"Chir07Ox-b24380.2"
"Chir05Ox-b00580.2",0,2.06583927416659,0.993,0.596,0,"Chir05Ox-b00580.2"
"Chir05Ox-b10720.2",0,1.39551466959883,0.963,0.598,0,"Chir05Ox-b10720.2"
"Chir05Ox-b13610.2",0,0.61190853370826,0.929,0.611,0,"Chir05Ox-b13610.2"
"Chir01Ox-b20510.2",0,0.809436390885219,0.969,0.634,0,"Chir01Ox-b20510.2"
"Chir08Ox-b22340.2",0,2.36018786390589,0.986,0.637,0,"Chir08Ox-b22340.2"
"Chir05Ox-b19180.2",0,1.80650973302189,0.977,0.647,0,"Chir05Ox-b19180.2"
"Chir01Ox-b07330.2",0,2.01630544584045,0.992,0.681,0,"Chir01Ox-b07330.2"
