"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006112","GO:0006112","energy reserve metabolic process","1/45","15/21895",0.0303989314323893,0.163963236724783,0.124573087324856,"ADG2",1
"GO:0005996","GO:0005996","monosaccharide metabolic process","2/45","134/21895",0.0310071071231109,0.163963236724783,0.124573087324856,"CRB/cfbp1",2
"GO:0010037","GO:0010037","response to carbon dioxide","1/45","16/21895",0.0323930835386751,0.163963236724783,0.124573087324856,"ATBCA1",1
"GO:0019253","GO:0019253","reductive pentose-phosphate cycle","1/45","16/21895",0.0323930835386751,0.163963236724783,0.124573087324856,"cfbp1",1
"GO:0015977","GO:0015977","carbon fixation","1/45","17/21895",0.0343832252837619,0.163963236724783,0.124573087324856,"cfbp1",1
"GO:0019685","GO:0019685","photosynthesis, dark reaction","1/45","17/21895",0.0343832252837619,0.163963236724783,0.124573087324856,"cfbp1",1
"GO:0006544","GO:0006544","glycine metabolic process","1/45","18/21895",0.0363693645497932,0.163963236724783,0.124573087324856,"AGT",1
"GO:0010052","GO:0010052","guard cell differentiation","1/45","18/21895",0.0363693645497932,0.163963236724783,0.124573087324856,"AtEPFL9",1
"GO:0071333","GO:0071333","cellular response to glucose stimulus","1/45","18/21895",0.0363693645497932,0.163963236724783,0.124573087324856,"AtbZIP1",1
"GO:0007623","GO:0007623","circadian rhythm","2/45","149/21895",0.0376336764641464,0.163963236724783,0.124573087324856,"CRB/CSP41A",2
"GO:0032270","GO:0032270","positive regulation of cellular protein metabolic process","2/45","149/21895",0.0376336764641464,0.163963236724783,0.124573087324856,"CRB/CSP41A",2
"GO:0048511","GO:0048511","rhythmic process","2/45","149/21895",0.0376336764641464,0.163963236724783,0.124573087324856,"CRB/CSP41A",2
"GO:0042254","GO:0042254","ribosome biogenesis","3/45","366/21895",0.0392246794884479,0.163963236724783,0.124573087324856,"CRB/CSP41A/RBF1",3
"GO:0009645","GO:0009645","response to low light intensity stimulus","1/45","20/21895",0.0403296670976281,0.163963236724783,0.124573087324856,"Lhca5",1
"GO:0010375","GO:0010375","stomatal complex patterning","1/45","20/21895",0.0403296670976281,0.163963236724783,0.124573087324856,"AtEPFL9",1
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus","1/45","20/21895",0.0403296670976281,0.163963236724783,0.124573087324856,"AtbZIP1",1
"GO:0071331","GO:0071331","cellular response to hexose stimulus","1/45","20/21895",0.0403296670976281,0.163963236724783,0.124573087324856,"AtbZIP1",1
"GO:0051247","GO:0051247","positive regulation of protein metabolic process","2/45","160/21895",0.0428069813696211,0.166363111763985,0.126396421925948,"CRB/CSP41A",2
"GO:0009267","GO:0009267","cellular response to starvation","2/45","161/21895",0.0432898872306924,0.166363111763985,0.126396421925948,"CAT2/AtbZIP1",2
"GO:0006521","GO:0006521","regulation of cellular amino acid metabolic process","1/45","22/21895",0.0442740539371895,0.166363111763985,0.126396421925948,"AtbZIP1",1
"GO:0016554","GO:0016554","cytidine to uridine editing","1/45","22/21895",0.0442740539371895,0.166363111763985,0.126396421925948,"ORRM6",1
"GO:0033238","GO:0033238","regulation of cellular amine metabolic process","1/45","22/21895",0.0442740539371895,0.166363111763985,0.126396421925948,"AtbZIP1",1
"GO:0001678","GO:0001678","cellular glucose homeostasis","1/45","23/21895",0.0462402985114514,0.171158119863283,0.130039488351136,"AtbZIP1",1
"GO:0009901","GO:0009901","anther dehiscence","1/45","24/21895",0.0482025875827288,0.172494883439287,0.131055110932226,"AtbZIP1",1
"GO:0018193","GO:0018193","peptidyl-amino acid modification","3/45","400/21895",0.0488529469985129,0.172494883439287,0.131055110932226,"CRB/LSMT-L/ATGER3",3
"GO:0006094","GO:0006094","gluconeogenesis","1/45","25/21895",0.0501609289278335,0.172494883439287,0.131055110932226,"cfbp1",1
"GO:0042593","GO:0042593","glucose homeostasis","1/45","25/21895",0.0501609289278335,0.172494883439287,0.131055110932226,"AtbZIP1",1
"GO:1900865","GO:1900865","chloroplast RNA modification","1/45","25/21895",0.0501609289278335,0.172494883439287,0.131055110932226,"ORRM6",1
"GO:0031669","GO:0031669","cellular response to nutrient levels","2/45","176/21895",0.0507747035930159,0.172494883439287,0.131055110932226,"CAT2/AtbZIP1",2
"GO:0003002","GO:0003002","regionalization","2/45","179/21895",0.0523242601637793,0.175356980008342,0.133229624030107,"ZPR3/AtEPFL9",2
"GO:0042744","GO:0042744","hydrogen peroxide catabolic process","1/45","27/21895",0.0540657994721188,0.178090530119089,0.135306472374011,"CAT2",1
"GO:0009943","GO:0009943","adaxial/abaxial axis specification","1/45","28/21895",0.0560123441503586,0.178090530119089,0.135306472374011,"ZPR3",1
"GO:0016553","GO:0016553","base conversion or substitution editing","1/45","28/21895",0.0560123441503586,0.178090530119089,0.135306472374011,"ORRM6",1
"GO:0019319","GO:0019319","hexose biosynthetic process","1/45","28/21895",0.0560123441503586,0.178090530119089,0.135306472374011,"cfbp1",1
"GO:0010103","GO:0010103","stomatal complex morphogenesis","1/45","30/21895",0.0598936909052569,0.186854370715799,0.141964908141461,"AtEPFL9",1
"GO:0010305","GO:0010305","leaf vascular tissue pattern formation","1/45","31/21895",0.0618285083719505,0.186854370715799,0.141964908141461,"ZPR3",1
"GO:0033500","GO:0033500","carbohydrate homeostasis","1/45","31/21895",0.0618285083719505,0.186854370715799,0.141964908141461,"AtbZIP1",1
"GO:0042594","GO:0042594","response to starvation","2/45","197/21895",0.0619680603262375,0.186854370715799,0.141964908141461,"CAT2/AtbZIP1",2
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","3/45","443/21895",0.0625359385863361,0.186854370715799,0.141964908141461,"CRB/CSP41A/RBF1",3
"GO:0046351","GO:0046351","disaccharide biosynthetic process","1/45","32/21895",0.0637594321335344,0.187279054163978,0.142287566618642,"cfbp1",1
"GO:0010016","GO:0010016","shoot system morphogenesis","2/45","201/21895",0.0641883854997504,0.187279054163978,0.142287566618642,"ZPR3/AtEPFL9",2
"GO:0009900","GO:0009900","dehiscence","1/45","33/21895",0.0656864698481201,0.189421447934114,0.143915276656224,"AtbZIP1",1
"GO:0009851","GO:0009851","auxin biosynthetic process","1/45","35/21895",0.0695289176952161,0.198197374579467,0.150582894947897,"AMI1",1
"GO:0007389","GO:0007389","pattern specification process","2/45","212/21895",0.0704309608062701,0.198487253181307,0.15080313378376,"ZPR3/AtEPFL9",2
"GO:0006995","GO:0006995","cellular response to nitrogen starvation","1/45","36/21895",0.0714443430705001,0.19908086608409,0.15125413849343,"CAT2",1
"GO:0042631","GO:0042631","cellular response to water deprivation","1/45","38/21895",0.0752636347217132,0.204728410237959,0.155544929679943,"CRB",1
"GO:0009312","GO:0009312","oligosaccharide biosynthetic process","1/45","39/21895",0.0771675161527203,0.204728410237959,0.155544929679943,"cfbp1",1
"GO:0015718","GO:0015718","monocarboxylic acid transport","1/45","39/21895",0.0771675161527203,0.204728410237959,0.155544929679943,"ATSPLA2-ALPHA",1
"GO:0071462","GO:0071462","cellular response to water stimulus","1/45","39/21895",0.0771675161527203,0.204728410237959,0.155544929679943,"CRB",1
"GO:0009756","GO:0009756","carbohydrate mediated signaling","1/45","40/21895",0.0790675647331164,0.204728410237959,0.155544929679943,"AtbZIP1",1
"GO:0010182","GO:0010182","sugar mediated signaling pathway","1/45","40/21895",0.0790675647331164,0.204728410237959,0.155544929679943,"AtbZIP1",1
"GO:0031667","GO:0031667","response to nutrient levels","2/45","227/21895",0.0792497071888872,0.204728410237959,0.155544929679943,"CAT2/AtbZIP1",2
"GO:0009955","GO:0009955","adaxial/abaxial pattern specification","1/45","41/21895",0.0809637880040844,0.204887953316459,0.155666144497649,"ZPR3",1
"GO:0019252","GO:0019252","starch biosynthetic process","1/45","41/21895",0.0809637880040844,0.204887953316459,0.155666144497649,"ADG2",1
"GO:0034637","GO:0034637","cellular carbohydrate biosynthetic process","2/45","232/21895",0.0822634271480112,0.206074039724311,0.15656728824555,"cfbp1/ADG2",2
"GO:0009070","GO:0009070","serine family amino acid biosynthetic process","1/45","43/21895",0.0847447887100365,0.210167076000891,0.159677022937858,"AGT",1
"GO:0006006","GO:0006006","glucose metabolic process","1/45","44/21895",0.0866295811550327,0.212714219073744,0.161612246240238,"cfbp1",1
"GO:0016556","GO:0016556","mRNA modification","1/45","45/21895",0.0885105783106784,0.213112848748041,0.161915110042018,"ORRM6",1
"GO:0043562","GO:0043562","cellular response to nitrogen levels","1/45","45/21895",0.0885105783106784,0.213112848748041,0.161915110042018,"CAT2",1
"GO:0005985","GO:0005985","sucrose metabolic process","1/45","46/21895",0.0903877876459653,0.213487346059042,0.162199638983737,"cfbp1",1
"GO:0009853","GO:0009853","photorespiration","1/45","46/21895",0.0903877876459653,0.213487346059042,0.162199638983737,"AGT",1
"GO:0010608","GO:0010608","posttranscriptional regulation of gene expression","2/45","249/21895",0.0927686164928731,0.217043555568231,0.164901512931721,"CRB/CSP41A",2
"GO:0009798","GO:0009798","axis specification","1/45","48/21895",0.0941308726596631,0.218172489902771,0.165759234688438,"ZPR3",1
"GO:0006364","GO:0006364","rRNA processing","2/45","253/21895",0.0952956330382583,0.218827009198963,0.166256513780197,"CRB/CSP41A",2
"GO:0010027","GO:0010027","thylakoid membrane organization","1/45","51/21895",0.0997172774281597,0.224817134565306,0.170807585259719,"PDE225",1
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","1/45","51/21895",0.0997172774281597,0.224817134565306,0.170807585259719,"CAT2",1
"GO:0016072","GO:0016072","rRNA metabolic process","2/45","262/21895",0.101053846413931,0.225777963159053,0.171537586610655,"CRB/CSP41A",2
"GO:0009817","GO:0009817","defense response to fungus, incompatible interaction","1/45","53/21895",0.103422818409815,0.22900766933602,0.173991395633054,"ATBCA1",1
"GO:0042435","GO:0042435","indole-containing compound biosynthetic process","1/45","54/21895",0.105269992348629,0.231035027455398,0.175531705918999,"AMI1",1
"GO:0034754","GO:0034754","cellular hormone metabolic process","1/45","56/21895",0.108953183825945,0.234707093457048,0.178321603263207,"AMI1",1
"GO:0010075","GO:0010075","regulation of meristem growth","1/45","57/21895",0.110789216003601,0.234707093457048,0.178321603263207,"ZPR3",1
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus","1/45","57/21895",0.110789216003601,0.234707093457048,0.178321603263207,"AtbZIP1",1
"GO:0009069","GO:0009069","serine family amino acid metabolic process","1/45","58/21895",0.112621548876567,0.234707093457048,0.178321603263207,"AGT",1
"GO:0009668","GO:0009668","plastid membrane organization","1/45","58/21895",0.112621548876567,0.234707093457048,0.178321603263207,"PDE225",1
"GO:0046364","GO:0046364","monosaccharide biosynthetic process","1/45","58/21895",0.112621548876567,0.234707093457048,0.178321603263207,"cfbp1",1
"GO:0090558","GO:0090558","plant epidermis development","2/45","283/21895",0.114853493488901,0.237363886543729,0.180340134513274,"ATBCA1/AtEPFL9",2
"GO:0071229","GO:0071229","cellular response to acid chemical","1/45","61/21895",0.1180964244416,0.242048869929891,0.183899608308364,"CRB",1
"GO:0009644","GO:0009644","response to high light intensity","1/45","62/21895",0.119914032800129,0.24375967323305,0.185199412176213,"Lhca5",1
"GO:0009850","GO:0009850","auxin metabolic process","1/45","63/21895",0.121727978136271,0.245435272990205,0.186472469716667,"AMI1",1
"GO:0015995","GO:0015995","chlorophyll biosynthetic process","1/45","64/21895",0.123538267664664,0.247076535329328,0.187719438981111,"DVR",1
"GO:0009749","GO:0009749","response to glucose","1/45","66/21895",0.127147908087376,0.252261449645354,0.191658741453813,"AtbZIP1",1
"GO:0042542","GO:0042542","response to hydrogen peroxide","1/45","70/21895",0.134323635146367,0.259653204978409,0.197274718553205,"CAT2",1
"GO:0005984","GO:0005984","disaccharide metabolic process","1/45","71/21895",0.136108534867714,0.259653204978409,0.197274718553205,"cfbp1",1
"GO:0006779","GO:0006779","porphyrin-containing compound biosynthetic process","1/45","71/21895",0.136108534867714,0.259653204978409,0.197274718553205,"DVR",1
"GO:0009746","GO:0009746","response to hexose","1/45","71/21895",0.136108534867714,0.259653204978409,0.197274718553205,"AtbZIP1",1
"GO:0010051","GO:0010051","xylem and phloem pattern formation","1/45","71/21895",0.136108534867714,0.259653204978409,0.197274718553205,"ZPR3",1
"GO:0033014","GO:0033014","tetrapyrrole biosynthetic process","1/45","74/21895",0.14144167085183,0.265049479403458,0.20137460447037,"DVR",1
"GO:0005982","GO:0005982","starch metabolic process","1/45","75/21895",0.143212218709933,0.265049479403458,0.20137460447037,"ADG2",1
"GO:0034284","GO:0034284","response to monosaccharide","1/45","75/21895",0.143212218709933,0.265049479403458,0.20137460447037,"AtbZIP1",1
"GO:0035266","GO:0035266","meristem growth","1/45","75/21895",0.143212218709933,0.265049479403458,0.20137460447037,"ZPR3",1
"GO:0016036","GO:0016036","cellular response to phosphate starvation","1/45","76/21895",0.144979196260714,0.266332153130794,0.202349131623141,"CAT2",1
"GO:0042430","GO:0042430","indole-containing compound metabolic process","1/45","78/21895",0.148502468571635,0.27079861916004,0.205742584166584,"AMI1",1
"GO:0018022","GO:0018022","peptidyl-lysine methylation","1/45","79/21895",0.150258777363599,0.272001290410018,0.206656328452433,"LSMT-L",1
"GO:0048653","GO:0048653","anther development","1/45","80/21895",0.152011543911942,0.273180165870736,0.207551993594489,"AtbZIP1",1
"GO:0043094","GO:0043094","cellular metabolic compound salvage","1/45","81/21895",0.153760775198852,0.274335771577808,0.208429979254786,"AGT",1
"GO:0009311","GO:0009311","oligosaccharide metabolic process","1/45","83/21895",0.157248659849949,0.278554768877053,0.211635414384518,"cfbp1",1
"GO:0044106","GO:0044106","cellular amine metabolic process","1/45","85/21895",0.160722486905998,0.281738659055557,0.214054414138135,"AtbZIP1",1
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","2/45","350/21895",0.161641954337665,0.281738659055557,0.214054414138135,"cfbp1/ADG2",2
"GO:0048532","GO:0048532","anatomical structure arrangement","1/45","86/21895",0.16245414614897,0.281738659055557,0.214054414138135,"ZPR3",1
"GO:0015994","GO:0015994","chlorophyll metabolic process","1/45","87/21895",0.164182311742225,0.282758425778277,0.214829194458028,"DVR",1
"GO:0019318","GO:0019318","hexose metabolic process","1/45","89/21895",0.167628189520779,0.286702006904505,0.217825378760214,"cfbp1",1
"GO:0042446","GO:0042446","hormone biosynthetic process","1/45","91/21895",0.171060175191528,0.290567968818486,0.220762590910479,"AMI1",1
"GO:0048582","GO:0048582","positive regulation of post-embryonic development","1/45","92/21895",0.172770975600461,0.291287946454476,0.221309602781627,"AtEPFL9",1
"GO:0045165","GO:0045165","cell fate commitment","1/45","94/21895",0.176182225678111,0.291287946454476,0.221309602781627,"NA",1
"GO:0046903","GO:0046903","secretion","1/45","94/21895",0.176182225678111,0.291287946454476,0.221309602781627,"ATSPLA2-ALPHA",1
"GO:0090626","GO:0090626","plant epidermis morphogenesis","1/45","94/21895",0.176182225678111,0.291287946454476,0.221309602781627,"AtEPFL9",1
"GO:0010119","GO:0010119","regulation of stomatal movement","1/45","97/21895",0.181273325888187,0.296140296650887,0.22499623557092,"ATBCA1",1
"GO:0065009","GO:0065009","regulation of molecular function","2/45","381/21895",0.184347026267132,0.296140296650887,0.22499623557092,"Aty2/ZPR3",2
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","1/45","99/21895",0.18465028840869,0.296140296650887,0.22499623557092,"DVR",1
"GO:0007267","GO:0007267","cell-cell signaling","1/45","99/21895",0.18465028840869,0.296140296650887,0.22499623557092,"AtEPFL9",1
"GO:0034470","GO:0034470","ncRNA processing","2/45","382/21895",0.185087685406805,0.296140296650887,0.22499623557092,"CRB/CSP41A",2
"GO:0033013","GO:0033013","tetrapyrrole metabolic process","1/45","100/21895",0.186333658615224,0.296222739337022,0.225058872416498,"DVR",1
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","1/45","102/21895",0.189690210511244,0.299638039533685,0.227653688779837,"AtbZIP1",1
"GO:0032268","GO:0032268","regulation of cellular protein metabolic process","2/45","390/21895",0.191029100392535,0.299843144919928,0.227809520121677,"CRB/CSP41A",2
"GO:0006479","GO:0006479","protein methylation","1/45","108/21895",0.199678839206859,0.308060719049417,0.234052923216662,"LSMT-L",1
"GO:0008213","GO:0008213","protein alkylation","1/45","108/21895",0.199678839206859,0.308060719049417,0.234052923216662,"LSMT-L",1
"GO:0048580","GO:0048580","regulation of post-embryonic development","2/45","402/21895",0.199991031318371,0.308060719049417,0.234052923216662,"ATBCA1/AtEPFL9",2
"GO:0048443","GO:0048443","stamen development","1/45","110/21895",0.202981550366716,0.308830825097825,0.234638020766175,"AtbZIP1",1
"GO:0048466","GO:0048466","androecium development","1/45","110/21895",0.202981550366716,0.308830825097825,0.234638020766175,"AtbZIP1",1
"GO:0051246","GO:0051246","regulation of protein metabolic process","2/45","412/21895",0.207499872178271,0.313780294513483,0.238398441077731,"CRB/CSP41A",2
"GO:0006520","GO:0006520","cellular amino acid metabolic process","2/45","417/21895",0.211266607495114,0.317540113083566,0.241255009515952,"AGT/AtbZIP1",2
"GO:0009965","GO:0009965","leaf morphogenesis","1/45","116/21895",0.212809927395181,0.317932903578342,0.241553436929216,"ZPR3",1
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","2/45","425/21895",0.217308727930974,0.321807497423991,0.244497207295816,"cfbp1/ADG2",2
"GO:0015849","GO:0015849","organic acid transport","1/45","120/21895",0.219296238163929,0.321807497423991,0.244497207295816,"ATSPLA2-ALPHA",1
"GO:0046942","GO:0046942","carboxylic acid transport","1/45","120/21895",0.219296238163929,0.321807497423991,0.244497207295816,"ATSPLA2-ALPHA",1
"GO:0048581","GO:0048581","negative regulation of post-embryonic development","1/45","122/21895",0.222519767254115,0.323159352664907,0.245524295955086,"ATBCA1",1
"GO:0016042","GO:0016042","lipid catabolic process","1/45","123/21895",0.224126647815984,0.323159352664907,0.245524295955086,"ATSPLA2-ALPHA",1
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","1/45","123/21895",0.224126647815984,0.323159352664907,0.245524295955086,"AtbZIP1",1
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process","1/45","124/21895",0.225730280961688,0.323590229355483,0.245851659824412,"AtEPFL9",1
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","1/45","125/21895",0.227330673105215,0.324011534080996,0.24617175127546,"ADG2",1
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","1/45","126/21895",0.228927830648176,0.324423440004273,0.246484701870818,"CAT2",1
"GO:0043085","GO:0043085","positive regulation of catalytic activity","1/45","127/21895",0.230521759979833,0.324826116335219,0.246790640169797,"Aty2",1
"GO:0048509","GO:0048509","regulation of meristem development","1/45","130/21895",0.23528424241481,0.329525245555439,0.250360861436433,"ZPR3",1
"GO:0006869","GO:0006869","lipid transport","1/45","131/21895",0.236865322547653,0.329525245555439,0.250360861436433,"ATSPLA2-ALPHA",1
"GO:0042742","GO:0042742","defense response to bacterium","2/45","454/21895",0.239338585352189,0.329525245555439,0.250360861436433,"CRB/ATBCA1",2
"GO:0044092","GO:0044092","negative regulation of molecular function","1/45","133/21895",0.24001789978063,0.329525245555439,0.250360861436433,"ZPR3",1
"GO:0009250","GO:0009250","glucan biosynthetic process","1/45","134/21895",0.241589409499859,0.329525245555439,0.250360861436433,"ADG2",1
"GO:0034660","GO:0034660","ncRNA metabolic process","2/45","458/21895",0.242389246812712,0.329525245555439,0.250360861436433,"CRB/CSP41A",2
"GO:0009308","GO:0009308","amine metabolic process","1/45","135/21895",0.243157741680021,0.329525245555439,0.250360861436433,"AtbZIP1",1
"GO:0051094","GO:0051094","positive regulation of developmental process","1/45","136/21895",0.24472290260026,0.32984391220035,0.250602972342371,"AtEPFL9",1
"GO:0009648","GO:0009648","photoperiodism","1/45","139/21895",0.249399420411215,0.334330033848547,0.254011358484253,"CAT2",1
"GO:0042445","GO:0042445","hormone metabolic process","1/45","142/21895",0.254047621771114,0.338730162361486,0.257354410283132,"AMI1",1
"GO:0010073","GO:0010073","meristem maintenance","1/45","145/21895",0.258667674263216,0.341221187325944,0.259246997161901,"ZPR3",1
"GO:0044093","GO:0044093","positive regulation of molecular function","1/45","145/21895",0.258667674263216,0.341221187325944,0.259246997161901,"Aty2",1
"GO:0046148","GO:0046148","pigment biosynthetic process","1/45","150/21895",0.266305660807148,0.345939330928506,0.262831664839569,"DVR",1
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","1/45","150/21895",0.266305660807148,0.345939330928506,0.262831664839569,"ATBCA1",1
"GO:0009642","GO:0009642","response to light intensity","1/45","151/21895",0.267823998138198,0.345939330928506,0.262831664839569,"Lhca5",1
